id,vals
8,0,10,10,31,48,82,191,422,787,1457,2561,4065,5966,7473,7505,5980,4044,2481,1317,707,346,150,65,23,3,0,1,0
2,0,10,10,31,48,82,191,422,811,1472,2584,4221,6114,7578,7721,6116,4146,2424,1315,658,333,148,63,17,5,2,0
17,0,10,10,31,48,82,191,422,799,1399,2411,3846,5484,6709,6995,6090,4435,2871,1609,875,433,218,109,40,13,10,0
28,0,10,10,31,48,82,191,422,776,1439,2414,3851,5466,6761,7183,6049,4501,2817,1638,789,442,204,85,41,13,3,3,2,0,1,0
30,0,10,10,31,48,82,191,422,801,1400,2314,3700,5371,6734,7187,6345,4522,2837,1624,791,424,189,80,29,11,4,0
25,0,10,10,31,48,82,191,422,804,1421,2350,3802,5357,6819,7139,6178,4497,2773,1609,802,446,207,103,23,11,5,2,0
36,0,10,10,31,48,82,191,422,813,1451,2358,3805,5298,6774,7137,6291,4603,3025,1644,844,431,204,89,30,8,3,1,0
10,0,10,10,31,48,82,191,422,819,1483,2608,4191,6012,7192,7126,5790,4111,2495,1357,723,373,182,75,30,7,3,0
33,0,10,10,31,48,82,191,422,771,1332,2222,3507,5200,6604,7309,6368,4659,3092,1703,907,465,203,110,37,11,5,0
35,0,10,10,31,48,82,191,422,807,1415,2322,3706,5397,6819,7180,6466,4550,2922,1623,828,372,201,74,22,5,3,0,2,0
34,0,10,10,31,48,82,191,422,796,1459,2416,3770,5469,6852,7123,6184,4397,2817,1630,835,416,179,67,31,7,1,5,2,0
42,0,10,10,31,48,82,191,422,787,1408,2337,3665,5175,6644,7060,6351,4708,3013,1713,933,443,203,93,41,8,6,1,0
29,0,10,10,31,48,82,191,422,748,1415,2346,3702,5309,6726,7154,6433,4653,2864,1568,808,379,179,66,37,7,6,0
37,0,10,10,31,48,82,191,422,834,1393,2370,3677,5310,6711,7278,6325,4529,2923,1664,857,378,176,71,25,7,3,7,1,0
6,0,10,10,31,48,82,191,422,761,1365,2391,4038,5762,7224,7566,6194,4266,2594,1460,775,352,161,68,29,4,0
0,0,10,10,31,48,82,191,422,803,1459,2608,4305,6322,7794,7636,6134,3981,2297,1235,640,267,126,46,13,0
68,0,10,10,31,48,82,191,422,847,1441,2387,3781,5394,6767,7124,6275,4579,2863,1661,830,426,188,93,12,5,1,0
1,0,10,10,31,48,82,191,422,807,1439,2546,4199,6298,7719,7687,6029,3976,2423,1295,664,305,153,73,27,8,0
57,0,10,10,31,48,82,191,422,750,1329,2242,3575,5250,6677,7220,6495,4598,3017,1761,912,478,191,97,28,6,5,0
12,0,10,10,31,48,82,191,422,787,1437,2585,4023,5722,7094,7276,6035,4093,2559,1380,715,354,200,73,33,11,0
59,0,10,10,31,48,82,191,422,811,1404,2343,3676,5390,6919,7298,6236,4744,2777,1575,852,372,189,68,36,9,5,1,1,0
3,0,10,10,31,48,82,191,422,808,1451,2578,4163,6299,7824,7527,6113,4080,2447,1233,652,297,138,48,14,1,1,0
14,0,10,10,31,48,82,191,422,756,1481,2457,4035,5687,6942,7128,6051,4230,2634,1461,811,401,152,83,33,11,0
18,0,10,10,31,48,82,191,422,771,1378,2395,3794,5495,6699,7004,6015,4341,2846,1619,945,443,209,102,35,10,3,0
22,0,10,10,31,48,82,191,422,777,1487,2503,3870,5478,6862,7085,6197,4445,2721,1545,785,369,198,72,28,5,1,0
9,0,10,10,31,48,82,191,422,795,1460,2558,4203,5976,7277,7433,5914,4184,2502,1377,742,345,166,79,24,8,0
16,0,10,10,31,48,82,191,422,825,1469,2440,4017,5608,6797,6765,6001,4372,2769,1565,866,409,196,81,39,8,3,1,1,0
26,0,10,10,31,48,82,191,422,822,1358,2321,3692,5348,6557,7055,6245,4777,3057,1697,871,433,207,97,33,7,2,1,0
20,0,10,10,31,48,82,191,422,764,1404,2349,3686,5186,6677,7065,6253,4716,2971,1701,817,411,223,87,37,4,1,0
24,0,10,10,31,48,82,191,422,821,1507,2503,4093,5785,7059,7185,5938,4111,2545,1421,718,370,155,73,30,6,2,0
27,0,10,10,31,48,82,191,422,759,1274,2229,3486,5184,6607,7212,6380,4755,3160,1775,894,431,209,86,40,7,1,1,0
21,0,10,10,31,48,82,191,422,837,1479,2461,3832,5461,6734,7048,5983,4402,2805,1557,782,382,207,71,45,7,4,0
46,0,10,10,31,48,82,191,422,784,1430,2382,3906,5666,6863,7260,6137,4419,2737,1548,824,393,172,90,26,11,2,0
11,0,10,10,31,48,82,191,422,823,1434,2524,4039,5784,6968,7033,5963,4194,2631,1507,813,423,217,102,45,9,2,0
38,0,10,10,31,48,82,191,422,802,1485,2423,3836,5540,6868,7108,6040,4482,2752,1565,819,408,184,83,19,5,0
