G,budget,policy,transmission_rate,transmission_known,compliance_rate,compliance_known,snitch_rate,epsilon,from_cache,agent,trial_id,infection_count,infections_step
cville_extra,131,none,0.05,True,0.360525611499164,True,1,1,albe_star.json,List_Length,3,90847,"[0, 10, 13, 32, 84, 207, 570, 1626, 4412, 9061, 14724, 17874, 15888, 11514, 6927, 3942, 2011, 1019, 500, 243, 103, 61, 15, 9, 2, 0]"
cville_extra,131,none,0.05,True,0.360525611499164,True,1,1,albe_star.json,List_Length,4,90936,"[0, 10, 13, 32, 84, 207, 570, 1642, 4401, 9136, 14699, 17955, 16074, 11445, 6937, 3868, 1957, 946, 503, 221, 119, 61, 40, 9, 5, 2, 0]"
cville_extra,131,none,0.05,True,0.360525611499164,True,1,1,albe_star.json,List_Length,0,90799,"[0, 10, 13, 32, 84, 207, 570, 1669, 4438, 9047, 14642, 17959, 16036, 11406, 6955, 3848, 1954, 980, 462, 236, 129, 65, 27, 17, 6, 6, 1, 0]"
cville_extra,131,none,0.05,True,0.360525611499164,True,1,1,albe_star.json,List_Length,8,90626,"[0, 10, 13, 32, 84, 207, 570, 1684, 4369, 9012, 14578, 18155, 16056, 11427, 6828, 3732, 2000, 970, 470, 231, 106, 52, 23, 8, 8, 1, 0]"
cville_extra,131,none,0.05,True,0.360525611499164,True,1,1,albe_star.json,List_Length,2,90516,"[0, 10, 13, 32, 84, 207, 570, 1653, 4383, 8921, 14579, 17700, 15982, 11551, 7058, 3888, 2056, 964, 459, 221, 104, 44, 28, 7, 1, 1, 0]"
cville_extra,131,none,0.05,True,0.360525611499164,True,1,1,albe_star.json,List_Length,6,90888,"[0, 10, 13, 32, 84, 207, 570, 1635, 4396, 9013, 14608, 17888, 15939, 11525, 7068, 3969, 1983, 1026, 451, 251, 120, 50, 30, 14, 5, 1, 0]"
cville_extra,131,none,0.05,True,0.360525611499164,True,1,1,albe_star.json,NoIntervention,3,90772,"[0, 10, 13, 32, 84, 207, 570, 1685, 4446, 9109, 14721, 17768, 16053, 11407, 6861, 3904, 1999, 992, 497, 221, 98, 58, 24, 11, 2, 0]"
cville_extra,131,none,0.05,True,0.360525611499164,True,1,1,albe_star.json,NoIntervention,1,91065,"[0, 10, 13, 32, 84, 207, 570, 1647, 4451, 9233, 15083, 17972, 15907, 11342, 6861, 3845, 1932, 1012, 445, 238, 97, 49, 19, 9, 7, 0]"
cville_extra,131,none,0.05,True,0.360525611499164,True,1,1,albe_star.json,List_Length,5,90776,"[0, 10, 13, 32, 84, 207, 570, 1638, 4397, 9054, 14660, 17825, 16020, 11472, 7057, 3802, 2005, 981, 487, 246, 122, 56, 18, 9, 4, 4, 3, 0]"
cville_extra,131,none,0.05,True,0.360525611499164,True,1,1,albe_star.json,NoIntervention,4,90679,"[0, 10, 13, 32, 84, 207, 570, 1702, 4352, 9115, 14939, 17985, 15865, 11482, 6830, 3724, 1954, 868, 483, 219, 124, 64, 29, 14, 10, 2, 2, 0]"
