id,graph,budget,agent,policy,transmission_rate,transmission_known,compliance_rate,compliance_known,discovery_rate,snitch_rate,from_cache,trial_id,seed
302,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mj11.json,0,48354
303,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,me29.json,0,2557
304,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mp15.json,0,38360
305,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mp32.json,0,82018
306,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mk21.json,0,2200
307,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mf18.json,0,68497
308,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mj25.json,0,46975
309,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,me16.json,0,21357
310,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mm21.json,0,77505
311,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mp35.json,0,2869
312,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mo15.json,0,61135
313,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mc19.json,0,50108
314,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mn17.json,0,94179
315,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mi10.json,0,90272
316,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mh11.json,0,38467
317,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mm10.json,0,23328
318,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mc23.json,0,91412
319,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mf9.json,0,86831
320,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mi15.json,0,3987
321,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mn9.json,0,58871
322,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,me24.json,0,22399
323,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mo24.json,0,46214
324,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,me19.json,0,99522
325,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ma19.json,0,86416
326,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ml13.json,0,70271
327,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mp12.json,0,44064
328,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mm31.json,0,70091
329,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mb21.json,0,40818
330,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mo18.json,0,45525
331,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mi17.json,0,19830
332,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mg14.json,0,17429
333,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mk31.json,0,6893
334,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,me33.json,0,79909
335,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,me22.json,0,47333
336,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mg31.json,0,3436
337,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mf31.json,0,74290
338,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mp17.json,0,76213
339,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mh21.json,0,5895
340,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mk35.json,0,19738
341,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,md12.json,0,30746
342,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ma15.json,0,49377
343,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mi19.json,0,48404
344,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mg22.json,0,54045
345,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mf19.json,0,97888
346,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mi35.json,0,39790
347,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mi33.json,0,5600
348,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mg28.json,0,94660
349,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mo22.json,0,93179
350,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mb29.json,0,40764
351,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mb26.json,0,74543
352,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mi31.json,0,45714
353,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mb14.json,0,56835
354,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mc29.json,0,73744
355,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,md16.json,0,56491
356,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mk12.json,0,18589
357,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,md8.json,0,43484
358,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mn29.json,0,82989
359,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mm35.json,0,36212
360,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mg25.json,0,43525
361,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mh14.json,0,47202
362,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mm5.json,0,32635
363,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mj32.json,0,63208
364,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mi23.json,0,33828
365,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ma20.json,0,18711
366,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mh23.json,0,3420
367,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mi28.json,0,96752
368,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mc14.json,0,301
369,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ma16.json,0,45236
370,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ml27.json,0,66235
371,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mm15.json,0,54240
372,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mj12.json,0,65726
373,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mg9.json,0,10492
374,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ma30.json,0,6102
375,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mp6.json,0,50336
376,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mf13.json,0,85314
377,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mh31.json,0,26641
378,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mj28.json,0,34584
379,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mo13.json,0,32745
380,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mh34.json,0,23093
381,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mi9.json,0,66105
382,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mm6.json,0,51885
383,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mf16.json,0,36631
384,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mo16.json,0,72991
385,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,me21.json,0,4014
386,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mk14.json,0,11093
387,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ma31.json,0,18070
388,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mo31.json,0,35777
389,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mi34.json,0,56958
390,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mc16.json,0,82074
391,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mb31.json,0,10729
392,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mn26.json,0,99713
393,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mm8.json,0,45017
394,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mo17.json,0,66320
395,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ml32.json,0,27751
396,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mj19.json,0,78069
397,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mm33.json,0,54748
398,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mb18.json,0,5801
399,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mc27.json,0,19190
400,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mk7.json,0,49689
401,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,me32.json,0,50993
402,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,me20.json,0,29592
403,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mg29.json,0,10647
404,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mh27.json,0,8716
405,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mf29.json,0,88891
406,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mj14.json,0,87545
407,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mg5.json,0,89912
408,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mf28.json,0,70316
409,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mh24.json,0,2368
410,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mc22.json,0,77575
411,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ma6.json,0,6655
412,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mk32.json,0,70031
413,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mm14.json,0,76429
414,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mp27.json,0,91083
415,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mc6.json,0,87922
416,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ml16.json,0,55766
417,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mc17.json,0,13403
418,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mp9.json,0,32097
419,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,md32.json,0,78657
420,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,md33.json,0,10966
421,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mb25.json,0,99157
422,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mk10.json,0,93848
423,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mg11.json,0,52921
424,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,me10.json,0,49726
425,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mg20.json,0,50300
426,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mb16.json,0,22677
427,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mk34.json,0,55609
428,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mb17.json,0,96825
429,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mj7.json,0,56661
430,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mo5.json,0,31024
431,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mc11.json,0,70313
432,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mi7.json,0,53006
433,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mc30.json,0,95285
434,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mc7.json,0,15338
435,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mn12.json,0,68027
436,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ml21.json,0,92772
437,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mf5.json,0,80135
438,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mf10.json,0,19508
439,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ml14.json,0,3051
440,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mb7.json,0,48747
441,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,me9.json,0,87142
442,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mb27.json,0,87235
443,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mc32.json,0,54021
444,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mj23.json,0,66412
445,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mc5.json,0,58335
446,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ml12.json,0,56179
447,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,me6.json,0,32093
448,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mb8.json,0,69678
449,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,md13.json,0,80738
450,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mg16.json,0,39734
451,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mm30.json,0,72615
452,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mb22.json,0,73523
453,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mi14.json,0,94476
454,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mh13.json,0,17019
455,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,me35.json,0,83613
456,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,me30.json,0,91794
457,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ma34.json,0,86672
458,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ml34.json,0,73847
459,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mc9.json,0,82750
460,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ml6.json,0,79634
461,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mc31.json,0,28251
462,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,me13.json,0,25945
463,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mn27.json,0,90852
464,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mi27.json,0,32217
465,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mk15.json,0,8308
466,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mm32.json,0,5949
467,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mo8.json,0,51990
468,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mk6.json,0,1150
469,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mc10.json,0,89480
470,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ml29.json,0,74740
471,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mf20.json,0,66617
472,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mf15.json,0,94841
473,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mo23.json,0,16896
474,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,me31.json,0,46175
475,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mj26.json,0,7805
476,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mg21.json,0,5237
477,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mp20.json,0,20056
478,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mj22.json,0,45543
479,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mc24.json,0,56556
480,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ml11.json,0,3343
481,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mh15.json,0,13500
482,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,me26.json,0,53222
483,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mj6.json,0,29375
484,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mj10.json,0,9662
485,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,md11.json,0,16964
486,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ml7.json,0,59638
487,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,ml5.json,0,73666
488,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mi26.json,0,85067
489,montgomery,750,Random,A,0.05,True,-1.0,True,1.0,1.0,mp29.json,0,67215
490,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc39.json,0,69042
491,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf39.json,0,13284
492,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb22.json,0,72789
493,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci27.json,0,84664
494,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp10.json,0,93468
495,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch21.json,0,61389
496,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce17.json,0,9435
497,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj18.json,0,54340
498,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg5.json,0,44078
499,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd24.json,0,78832
500,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm6.json,0,51293
501,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci9.json,0,95981
502,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci7.json,0,78781
503,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf38.json,0,60403
504,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn25.json,0,29124
505,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck31.json,0,95435
506,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm22.json,0,43919
507,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce30.json,0,35247
508,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd22.json,0,94758
509,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck25.json,0,91747
510,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm5.json,0,62752
511,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn27.json,0,56573
512,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci16.json,0,59101
513,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch29.json,0,26646
514,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch7.json,0,23049
515,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm24.json,0,79605
516,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc28.json,0,98116
517,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp27.json,0,97379
518,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn11.json,0,68385
519,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck16.json,0,40158
520,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb8.json,0,65417
521,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc38.json,0,23289
522,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co28.json,0,9823
523,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb9.json,0,60160
524,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp36.json,0,41975
525,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci17.json,0,9540
526,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co31.json,0,16364
527,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce8.json,0,4611
528,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc15.json,0,27663
529,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg20.json,0,51991
530,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn19.json,0,57679
531,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj21.json,0,30977
532,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn28.json,0,94704
533,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch8.json,0,49115
534,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd14.json,0,91007
535,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb23.json,0,88223
536,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck21.json,0,60890
537,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj23.json,0,66387
538,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj15.json,0,18071
539,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck26.json,0,59275
540,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck29.json,0,72369
541,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf12.json,0,11938
542,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca10.json,0,35195
543,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl28.json,0,91680
544,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb12.json,0,4000
545,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb21.json,0,70588
546,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc30.json,0,93610
547,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc32.json,0,97856
548,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl11.json,0,38304
549,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd11.json,0,69449
550,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci24.json,0,82986
551,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb16.json,0,89643
552,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb30.json,0,20764
553,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp5.json,0,86027
554,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca27.json,0,38494
555,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc18.json,0,3373
556,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd17.json,0,12161
557,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch32.json,0,97532
558,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb24.json,0,92658
559,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj27.json,0,27350
560,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc14.json,0,93008
561,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf17.json,0,94297
562,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl10.json,0,25351
563,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb13.json,0,88668
564,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck17.json,0,15305
565,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc7.json,0,75353
566,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce13.json,0,76797
567,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf26.json,0,65953
568,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci29.json,0,57458
569,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch34.json,0,20358
570,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl18.json,0,3267
571,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd25.json,0,82745
572,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf16.json,0,89588
573,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci18.json,0,38513
574,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch19.json,0,26092
575,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf37.json,0,11338
576,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp35.json,0,412
577,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf33.json,0,7543
578,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg11.json,0,33496
579,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm20.json,0,60692
580,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci15.json,0,89084
581,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp38.json,0,92920
582,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn7.json,0,44425
583,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc29.json,0,38756
584,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd5.json,0,18888
585,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm12.json,0,35735
586,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg21.json,0,47295
587,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci32.json,0,83042
588,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci14.json,0,85999
589,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm27.json,0,17955
590,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf25.json,0,37841
591,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch14.json,0,70640
592,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci26.json,0,65510
593,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc34.json,0,34911
594,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm10.json,0,59031
595,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd8.json,0,88726
596,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co22.json,0,7357
597,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca31.json,0,32479
598,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co25.json,0,61476
599,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn30.json,0,44811
600,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp26.json,0,36208
601,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl5.json,0,20150
602,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf19.json,0,71180
603,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce33.json,0,43286
604,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm17.json,0,68450
605,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc20.json,0,21352
606,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm23.json,0,55069
607,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci28.json,0,14397
