G,budget,policy,transmission_rate,transmission_known,compliance_rate,compliance_known,snitch_rate,epsilon,from_cache,agent,trial_id,infection_count,infections_step
cville,131,none,0.05,True,0.360525611499164,True,1,1,albe.json,List_Length,1,75213,"[0, 10, 10, 22, 41, 116, 317, 976, 2485, 4303, 6320, 9227, 10793, 11021, 9543, 7342, 4992, 3135, 1921, 1124, 683, 370, 206, 114, 72, 34, 18, 7, 4, 3, 2, 1, 1, 0]"
cville,131,none,0.05,True,0.360525611499164,True,1,1,albe.json,List_Length,3,75138,"[0, 10, 10, 22, 41, 116, 317, 927, 2357, 4240, 6008, 9040, 10655, 10754, 9690, 7598, 5142, 3408, 2065, 1192, 668, 380, 217, 113, 78, 38, 32, 8, 11, 0, 1, 0]"
cville,131,none,0.05,True,0.360525611499164,True,1,1,albe.json,List_Length,0,75346,"[0, 10, 10, 22, 41, 116, 317, 932, 2398, 4208, 5912, 9108, 10694, 10764, 9769, 7518, 5255, 3415, 2089, 1242, 641, 403, 186, 128, 68, 43, 17, 17, 8, 8, 5, 2, 0]"
cville,131,none,0.05,True,0.360525611499164,True,1,1,albe.json,List_Length,7,75329,"[0, 10, 10, 22, 41, 116, 317, 940, 2409, 4213, 6207, 9281, 11035, 10735, 9574, 7293, 5147, 3180, 1941, 1222, 696, 389, 243, 127, 93, 32, 29, 10, 8, 4, 4, 1, 0]"
cville,131,none,0.05,True,0.360525611499164,True,1,1,albe.json,List_Length,2,75127,"[0, 10, 10, 22, 41, 116, 317, 898, 2281, 4065, 5858, 8928, 11127, 11054, 9741, 7283, 5210, 3357, 2046, 1173, 709, 380, 221, 128, 63, 45, 20, 18, 4, 0, 1, 0, 1, 0]"
cville,131,none,0.05,True,0.360525611499164,True,1,1,albe.json,List_Length,8,75019,"[0, 10, 10, 22, 41, 116, 317, 982, 2514, 4304, 6363, 9239, 10694, 10647, 9524, 7271, 5004, 3148, 2024, 1162, 714, 399, 256, 122, 73, 31, 17, 10, 4, 0, 1, 0]"
cville,131,none,0.05,True,0.360525611499164,True,1,1,albe.json,List_Length,6,75188,"[0, 10, 10, 22, 41, 116, 317, 909, 2333, 4198, 5877, 8645, 10781, 10680, 9704, 7555, 5371, 3500, 2175, 1312, 736, 427, 223, 110, 67, 30, 20, 9, 5, 4, 0, 1, 0]"
cville,131,none,0.05,True,0.360525611499164,True,1,1,albe.json,List_Length,9,75618,"[0, 10, 10, 22, 41, 116, 317, 938, 2424, 4193, 5847, 9055, 10958, 10912, 9640, 7402, 5165, 3418, 2147, 1265, 757, 439, 242, 128, 78, 44, 26, 15, 7, 0, 1, 1, 0]"
cville,131,none,0.05,True,0.360525611499164,True,1,1,albe.json,NoIntervention,0,75681,"[0, 10, 10, 22, 41, 116, 317, 1013, 2606, 4358, 6358, 9410, 10989, 10917, 9565, 7147, 4949, 3142, 1957, 1088, 695, 384, 240, 151, 82, 55, 27, 15, 7, 4, 2, 3, 1, 0]"
cville,131,none,0.05,True,0.360525611499164,True,1,1,albe.json,List_Length,5,75301,"[0, 10, 10, 22, 41, 116, 317, 1048, 2593, 4607, 6583, 9889, 11116, 10813, 9110, 7134, 4584, 3007, 1755, 1065, 613, 379, 212, 114, 66, 37, 24, 14, 8, 4, 1, 2, 2, 1, 4, 0]"
