id,vals
11,0,10,7,12,20,52,80,160,269,482,619,897,1317,1922,2604,3286,3934,4371,4160,3684,2998,2173,1620,1049,655,353,215,102,66,15,9,1,2,0
6,0,10,7,12,20,52,80,160,269,488,663,899,1316,1947,2759,3661,4329,4582,4437,3596,2937,2159,1370,929,566,321,191,103,55,18,4,2,0
2,0,10,7,12,20,52,80,160,269,507,651,1017,1441,2126,3010,3876,4746,5004,4589,3652,2795,1907,1221,744,422,252,146,68,30,12,1,1,0,1,0
10,0,10,7,12,20,52,80,160,269,446,615,871,1358,2012,2659,3543,4187,4497,4254,3800,2894,2130,1422,902,579,332,237,117,59,18,9,7,0
15,0,10,7,12,20,52,80,160,269,442,624,843,1287,1845,2672,3315,3958,4470,4285,3840,3092,2228,1549,993,630,385,223,129,67,25,7,5,4,1,0,1,0
8,0,10,7,12,20,52,80,160,269,461,594,868,1289,1919,2652,3524,4199,4614,4527,3971,2990,2133,1477,949,597,318,188,94,37,14,4,1,1,0
0,0,10,7,12,20,52,80,160,269,501,680,1034,1623,2403,3338,4128,4699,5020,4438,3746,2632,1698,1050,652,356,206,103,39,20,6,0
3,0,10,7,12,20,52,80,160,269,489,673,958,1477,2148,3120,4091,4878,5128,4667,3789,2653,1800,1093,673,383,214,110,42,12,0
7,0,10,7,12,20,52,80,160,269,484,658,878,1300,1977,2684,3675,4256,4760,4510,3871,2943,2062,1409,877,505,330,197,91,27,10,1,2,0
1,0,10,7,12,20,52,80,160,269,467,628,858,1310,1932,2818,3748,4439,4943,4752,4096,3025,2055,1340,798,475,262,167,56,19,3,0
16,0,10,7,12,20,52,80,160,269,475,584,834,1207,1660,2341,3127,3730,4010,4037,3626,3090,2349,1757,1166,814,547,303,216,115,42,13,4,3,1,0
5,0,10,7,12,20,52,80,160,269,494,704,985,1515,2185,3032,3958,4656,4795,4443,3575,2723,1837,1208,721,442,275,140,83,23,6,0,1,0
13,0,10,7,12,20,52,80,160,269,489,653,926,1344,1987,2670,3590,4251,4643,4357,3813,2917,2053,1406,892,541,307,186,87,37,14,4,1,0
9,0,10,7,12,20,52,80,160,269,449,615,904,1336,1970,2744,3607,4306,4821,4608,3929,3003,2184,1339,908,501,305,151,81,32,12,4,0,1,0
12,0,10,7,12,20,52,80,160,269,463,613,880,1319,1913,2751,3517,4241,4524,4446,3799,2903,2081,1393,936,561,333,190,108,48,13,3,0
4,0,10,7,12,20,52,80,160,269,465,666,930,1377,2037,2870,3866,4699,5022,4767,3910,2777,1871,1220,752,428,225,123,60,25,2,0
17,0,10,7,12,20,52,80,160,269,467,602,865,1229,1818,2467,3192,3791,4156,4204,3792,3200,2282,1751,1100,723,415,268,147,61,22,10,4,1,2,0
22,0,10,7,12,20,52,80,160,269,440,578,857,1293,1814,2426,3052,3571,3966,4078,3821,3221,2454,1753,1208,761,494,316,197,105,45,11,9,1,0
21,0,10,7,12,20,52,80,160,269,485,650,1003,1459,2107,2791,3399,3925,4225,4118,3628,2917,2064,1407,951,613,386,215,124,45,9,4,1,0
26,0,10,7,12,20,52,80,160,269,487,667,925,1417,1896,2612,3269,3937,4254,4332,3647,2932,2168,1513,969,631,393,202,111,52,10,5,1,0
